Link	New name	Change	Who Number	Last name	Prop Lists	Rec Lists	Locator name	French	Spanish	Russian	Arabic	Chinese	Phonetic	Molecular formula	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=182	amoxecaine		182	amoxecaine	1		amoxecaine [INN]	amoxécaïne	amoxecaína	амоксекаин	أموكسيكائين	阿莫卡因	amoxecaine	C17H29N3O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=183	chlorpromazine		183	chlorpromazine	1	6	chlorpromazine [INN]	chlorpromazine	clorpromazina	хлорпромазин	كلوربرومازين	氯丙嗪	chlorpromazine	C17H19ClN2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=184	esilate		184	esilate	18		esilate [INN]	ésilate	esilato	эсилат	إيزيلات 	乙磺酸盐(或酯)	esilate	C2H5O3S (anion) or C2H6O3S (acid)	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=185	protamine zinc insulin injection		185	protamine zinc insulin injection	6	3	protamine zinc insulin injection [INN]	prép. injectable d'insuline zinc protam.	inyectable de insulina cinc protamina	протамин цинк инсулин для инъекций	حقنة إنسولين زنك بروتامين		protamine zinc	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=186	aurothioglycanide		186	aurothioglycanide	1	1	aurothioglycanide [INN]	aurothioglycanide	aurotioglicanida	ауротиогликанид	أوروثيوغليكانيد	金硫醋苯胺	aurotioglicanide	C8H8AuNOS	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=187	edrophonium chloride		187	edrophonium chloride	4	3	edrophonium chloride [INN]	chlorure d'édrophonium	cloruro de edrofonio	эдрофония хлорид	كلوريد إيدروفونيوم	依酚氯铵	edrofonium	C10H16ClNO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=188	ciclotate		188	ciclotate	28		ciclotate [INN]	ciclotate	ciclotato	циклотат	سيكلوتات    	环他酸盐(或酯)	ciclotate	C10H13O2 (anion) or C10H14O2 (acid)	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=191	khelloside		191	khelloside	8	4	khelloside [INN]	khelloside	kelósido	келлозид	خلوزيد	凯林苷	khelloside	C19H20O10	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=192	khellin		192	khellin	1	1	khellin [INN]	khelline	kelina	келлин	خلين	凯林	khellin	C14H12O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=193	cipionate		193	cipionate	18		cipionate [INN]	cipionate	cipionato	ципионат	سيبيونات	环比酸盐(或酯)	cipionate	C8H13O2 (anion) or C8H14O2 (acid)	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=194	furostilbestrol		194	furostilbestrol	1	4	furostilbestrol [INN]	furostilbestrol	furostilbestrol	фуростилбэстрол	فوروستيلبيسترول	呋罗雌酚	furostilbestrol	C28H24O6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=195	mercaptamine		195	mercaptamine	1	1	mercaptamine [INN]	mercaptamine	mercaptamina	меркаптамин	ميركابتامين	巯乙胺	mercaptamine	C2H7NS	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=196	sodium dibunate		196	sodium dibunate	12	5	sodium dibunate [INN]	dibunate de sodium	dibunato de sodio	натрия дибунат	ديبونات صوديوم	地布酸钠	sodium dibunate	C18H23NaO3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=198	salacetamide		198	salacetamide	1	1	salacetamide [INN]	salacétamide	salacetamida	салацетамид	سالاسيتاميد	醋水杨胺	salacetamide	C9H9NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=199	thiodiglycol		199	thiodiglycol	1	1	thiodiglycol [INN]	thiodiglycol	tiodiglicol	тиодигликол	ثيوديغليكول	硫双乙醇	tiodiglicol	C4H10O2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=200	mercurobutol		200	mercurobutol	1	1	mercurobutol [INN]	mercurobutol	mercurobutol	меркуробутол	ميركوروبوتول	汞氯丁酚	mercurobutol	C10H13ClHgO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=201	bithionol		201	bithionol	1	18	bithionol [INN]	bithionol	bitionol	битионол	بيثيونول	硫氯酚	bitionol	C12H6Cl4O2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=202	carbomycin		202	carbomycin	1	18	carbomycin [INN]	carbomycine	carbomicina	карбомицин	كاربوميسين	卡波霉素	carbomicin	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=203	benzathine benzylpenicillin		203	benzathine benzylpenicillin	18	8	benzathine benzylpenicillin [INN]	benzathine benzylpénicilline	benzatina bencilpenicilina	бензатина бензилпенициллин	بينزاثين بنزيلبنيسيلين 	苄星青霉素	benzatine benzilpenicillin	C16H20N2.(C16H18N2O4S)2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=204	meclozine		204	meclozine	4		meclozine [INN]	méclozine	meclozina	меклозин	ميكلوزين	美克洛嗪	meclozine	C25H27ClN2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=205	closilate		205	closilate	18		closilate [INN]	closilate	closilato	клозилат	كلوزيلات	氯苯磺酸盐(或酯)	closilate	C6H4ClO3S (anion) or C6H5ClO3S (acid)	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=206	oxydipentonium chloride		206	oxydipentonium chloride	1	1	oxydipentonium chloride [INN]	chlorure d'oxydipentonium	cloruro de oxidipentonio	оксидипентония хлорид	كلوريد أوكسيديبينتونيوم	奥地氯铵	oxidipentonium	C16H38Cl2N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=208	dimoxyline		208	dimoxyline	1	1	dimoxyline [INN]	dimoxyline	dimoxilina	димоксилин	ديموكسيلين    	地莫昔林	dimoxiline	C22H25NO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=209	methoxamine		209	methoxamine	4		methoxamine [INN]	méthoxamine	metoxamina	метоксамин	ميثوكسامين	甲氧明	metoxamine	C11H17NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=210	carbazochrome		210	carbazochrome	20	9	carbazochrome [INN]	carbazochrome	carbazocromo	карбазохром	كاربازوكروم	卡巴克络	carbazochrome	C10H12N4O3 cum C7H5NaO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=211	betaprodine		211	betaprodine	5	2	betaprodine [INN]	bétaprodine	betaprodina	бетапродин	بيتابرودين	倍他罗定	betaprodine	C16H23NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=212	stibosamine		212	stibosamine	1		stibosamine [INN]	stibosamine	estibosamina	стибозамин	ستيبوسامين	沙胺	stibosamine	C10H19N2O3Sb	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=213	dioxifedrine		213	dioxifedrine	41	19	dioxifedrine [INN]	dioxifédrine	dioxifedrina	диоксифедрин	ديوكسيفيدرين    	二羟非君	dioxifedrine	C10H15NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=214	octamylamine		214	octamylamine	1	1	octamylamine [INN]	octamylamine	octamilamina	октамиламин	أوكتاميلامين	辛戊胺	octamilamine	C13H29N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=215	chlorquinaldol		215	chlorquinaldol	1	1	chlorquinaldol [INN]	chlorquinaldol	clorquinaldol	хлорхинальдол	كلوركينالدول          	氯喹那多	chlorqinaldol	C10H7Cl2NO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=217	cromesilate		217	cromesilate	22		cromesilate [INN]	cromésilate	cromesilato	кромесилат	كروميسيلات		cromesilate	C10H7O7S (anion)	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=218	primaquine		218	primaquine	1	1	primaquine [INN]	primaquine	primaquina	примахин	بريماكين	伯氨喹	primaqine	C15H21N3O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=219	hydroxypethidine		219	hydroxypethidine	5	2	hydroxypethidine [INN]	hydroxypéthidine	hidroxipetidina	гидроксипетидин	هيدروكسيبيثيدين	羟哌替啶	hidroxipetidine	C15H21NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=221	benethamine penicillin		221	benethamine penicillin	1	1	benethamine penicillin [INN]	bénéthamine pénicilline	penicilina-benetamina	бенетамин пенициллин	بينيثامين بنسيلين	苯明青霉素	benetamine penicillin	C16H18N2O4S.C15H17N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=222	iodothiouracil		222	iodothiouracil	1	1	iodothiouracil [INN]	iodothiouracil	iodotiouracilo	йодотиоурацил	أيودوثيوراسيل 	碘硫氧嘧啶	iodotiouracil	C4H3IN2OS	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=223	methylpentynol		223	methylpentynol	4	3	methylpentynol [INN]	méthylpentynol	metilpentinol	метилпентинол	ميثيل بينتينول	甲戊炔醇	metilpentinol	C6H10O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=224	procyclidine		224	procyclidine	1	1	procyclidine [INN]	procyclidine	prociclidina	проциклидин	بروسيكليدين	丙环定	prociclidine	C19H29NO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=225	fumagillin		225	fumagillin	1	1	fumagillin [INN]	fumagilline	fumagilina	фумагиллин	فوماجيلين	夫马洁林	fumagillin	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=226	propantheline bromide		226	propantheline bromide	1	1	propantheline bromide [INN]	bromure de propanthéline	bromuro de propantelina	пропантелина бромид	بروميد البروبانثيلين	溴丙铵太林	propanteline	C23H30BrNO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=227	dibudinate		227	dibudinate	25		dibudinate [INN]	dibudinate	dibudinato	дибудинат	ديبودينات	地布二酸盐(或酯)	dibudinate	C18H22O6S2 (anion) or C18H24O6S2 (acid)	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=228	amikhelline		228	amikhelline	41	19	amikhelline [INN]	amikhelline	amikelina	амикеллин	أميخلين	阿米凯林	amikhelline	C18H21NO5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=229	nicopholine		229	nicopholine	1	1	nicopholine [INN]	nicopholine	nicofolina	никофолин	نيكوفولين	尼可复林	nicofoline	C10H12N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=231	tolonium chloride		231	tolonium chloride	4	3	tolonium chloride [INN]	chlorure de tolonium	cloruro de tolonio	толония хлорид	كلوريد التولونيوم	托洛氯铵	tolonium	C15H16ClN3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=232	neomycin		232	neomycin	1	18	neomycin [INN]	néomycine	neomicina	неомицин	نيوميسين	新霉素	IP	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=235	pramocaine		235	pramocaine	4	3	pramocaine [INN]	pramocaïne	pramocaína	прамокаин	براموكائين	普莫卡因	pramocaine	C17H27NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=236	chlortetracycline		236	chlortetracycline	4	3	chlortetracycline [INN]	chlortétracycline	clortetraciclina	хлортетрациклин	كلورتيتراسيكلين	金霉素	chlortetracicline	C22H23ClN2O8	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=237	ectylurea		237	ectylurea	4	3	ectylurea [INN]	ectylurée	ectilurea	эктилмочевина	إيكتيلوري	依克替脲	ectilurea	C7H12N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=238	androstanolone		238	androstanolone	4	9	androstanolone [INN]	androstanolone	androstanolona	андростанолон	أندروستانولون	雄诺龙	androstanolone	C19H30O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=239	somatropin		239	somatropin	74, 103, 112	36, 65	somatropin [INN]	somatropine	somatropina	соматропин	سوماتروبين	生长激素	somatropin	C990H1528N262O300S7	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=240	arsthinol		240	arsthinol	4		arsthinol [INN]	arsthinol	arstinol	арстинол	أرسثينول	胂噻醇	arstinol	C11H14AsNO3S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=242	compound insulin zinc suspension		242	compound insulin zinc suspension	6	3	compound insulin zinc suspension [INN]	suspension d'insuline zinc (composée)	suspension de insulina cinc (compuesta)	инсулин-цинка комбинированного суспензия	مستعلق إنسولين الزنك المركب  	复方胰岛素锌混悬剂	compound insulin	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=244	diolamine		244	diolamine	22		diolamine [INN]	diolamine	diolamina	диоламин	ديولامين		diolamine	C4H11NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=245	dihydralazine		245	dihydralazine	4	3	dihydralazine [INN]	dihydralazine	dihidralazina	дигидралазин	ديهيدرالازين	双肼屈嗪	dihidralazine	C8H10N6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=247	phenprocoumon		247	phenprocoumon	11	5	phenprocoumon [INN]	phenprocoumone	fenprocumon	фенпрокумон	فينبروكومون	苯丙香豆素	fenprocoumon	C18H16O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=248	primidone		248	primidone	4	19	primidone [INN]	primidone	primidona	примидон	بريميدون	扑米酮	primidone	C12H14N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=252	thioacetazone		252	thioacetazone	1	1	thioacetazone [INN]	thioacétazone	tioacetazona	тиоацетазон	ثيوأسيتازون	氨硫脲	tioacetazone	C10H12N4OS	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=253	framycetin		253	framycetin	36	17	framycetin [INN]	framycétine	framicetina	фрамицетин	فراميسيتين	新霉素B	framicetin	C23H46N6O13	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=254	phenacaine		254	phenacaine	4		phenacaine [INN]	phénacaïne	fenacaína	фенакаин	فيناكائين	非那卡因	fenacaine	C18H22N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=261	metesculetol		261	metesculetol	41	19	metesculetol [INN]	métesculétol	metesculetol	метэскулетол	ميتيسكوليتول    	美替来托	metesculetol	C12H10O6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=263	carbazochrome salicylate		263	carbazochrome salicylate	6	3	carbazochrome salicylate [INN]	salicylate de carbazochrome	salicilato de carbazocromo	карбазохрома салицилат	ساليسيلات كاربازوكروم	卡络柳钠	carbazochrome salicilate	C10H12N4O3.C7H5NaO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=264	levallorphan		264	levallorphan	2	2	levallorphan [INN]	lévallorphane	levalorfano	леваллорфан	ليفالورفان	左洛啡烷	levallorfan	C19H25NO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=266	cyclopentolate		266	cyclopentolate	39	18	cyclopentolate [INN]	cyclopentolate	ciclopentolato	циклопентолат	سيكلوبنتولات	环喷托酯	ciclopentolate	C17H25NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=267	dimazole		267	dimazole	4		dimazole [INN]	dimazol	dimazol	димазол	ديمازول	地马唑	dimazole	C15H23N3OS	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=272	pholcodine		272	pholcodine	1		pholcodine [INN]	pholcodine	folcodina	фолкодин	فولكودين  	福尔可定	folcodine	C23H30N2O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=273	furazolidone		273	furazolidone	13	5	furazolidone [INN]	furazolidone	furazolidona	фуразолидон	فورازوليدون	呋喃唑酮	furazolidone	C8H7N3O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=274	hexylcaine		274	hexylcaine	4	3	hexylcaine [INN]	hexylcaïne	hexilcaína	гексилкаин	هيكسيلكائين	海克卡因	hexilcaine	C16H23NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=275	oxybuprocaine		275	oxybuprocaine	8	4	oxybuprocaine [INN]	oxybuprocaïne	oxibuprocaína	оксибупрокаин	أوكسيبوبروكائين	奥布卡因	oxibuprocaine	C17H28N2O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=278	pyridostigmine bromide		278	pyridostigmine bromide	6	3	pyridostigmine bromide [INN]	bromure de pyridostigmine	bromuro de piridostigmina	пиридостигмина бромид	بروميد بيريدوستيغمين	溴吡斯的明	piridostigmine	C9H13BrN2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=279	sodium iodide (131I)		279	sodium iodide (131I)	24	11	sodium iodide (131I) [INN]	iodure (131I) de sodium	ioduro (131I) de sodio	натрия йодид (131I)	أيوديد صوديوم (1311)	碘[131I]化钠	iodide	Na131I	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=282	reserpine		282	reserpine	4	3	reserpine [INN]	réserpine	reserpina	резерпин	ريسيربين	利血平	reserpine	C33H40N2O9	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=283	viomycin		283	viomycin	4		viomycin [INN]	viomycine	viomicina	виомицин	فيوميسين	紫霉素	viomicin	C25H43N13O10	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=286	streptoniazid		286	streptoniazid	13	5	streptoniazid [INN]	streptoniazide	estreptoniazida	стрептониазид	سترابتونيازيد	链异烟肼	streptoniazid	C27H44N10O12	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=287	methyprylon		287	methyprylon	6	3	methyprylon [INN]	méthyprylone	metiprilón	метиприлон	ميثيبريلون	甲乙哌酮	metiprilon	C10H17NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=288	aminitrozole		288	aminitrozole	4	3	aminitrozole [INN]	aminitrozol	aminitrozol	аминитрозол	أمينيتروزول	醋胺硝唑	aminitrozole	C5H5N3O3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=289	cycrimine		289	cycrimine	4	3	cycrimine [INN]	cycrimine	cicrimina	цикримин	سيكريمين	赛克立明	cicrimine	C19H29NO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=290	laudexium metilsulfate		290	laudexium metilsulfate	4	3	laudexium metilsulfate [INN]	métilsulfate de laudexium	metilsulfato de laudexio	лаудексия метилсульфат	متيلسلفات لوديكسيوم	甲硫劳地铵	laudexium metilsulfate	C54H80N2O16S2	
